,1,"01260","Ruffieu","Ruffieu","01330","45.995421","5.664017","R100"
,1,"01270","Salavre","Salavre","01391","46.364135","5.347371","S416"
,1,"01580","Samognat","Samognat","01392","46.257873","5.57649","S525"
,1,"01400","Sandrans","Sandrans","01393","46.06348","4.981025","S536"
,1,"01150","Sault-Brénaz","Sault-Brénaz","01396","45.85448","5.409664","S431"
,1,"01220","Sauverny","Sauverny","01397","46.315625","6.114775","S165"
,1,"01480","Savigneux","Savigneux","01398","46.00076","4.847845","S125"
,1,"01170","Ségny","Ségny","01399","46.296966","6.074635","S250"
,1,"01470","Seillonnaz","Seillonnaz","01400","45.806714","5.489466","S452"
,1,"01630","Sergy","Sergy","01401","46.253315","5.99785","S620"
,1,"01190","Sermoyer","Sermoyer","01402","46.494655","4.979458","S656"
,1,"01470","Serrières-de-Briord","Serrières-de-Briord","01403","45.808895","5.45294","S662"
,1,"01450","Serrières-sur-Ain","Serrières-sur-Ain","01404","46.151998","5.452523","S662"
,1,"01960","Servas","Servas","01405","46.135655","5.1673","S612"
,1,"01560","Servignat","Servignat","01406","46.433308","5.069451","S612"
,1,"01420","Seyssel","Seyssel","01407","45.955165","5.83143","S240"
,1,"01250","Simandre-sur-Suran","Simandre-sur-Suran","01408","46.22472","5.4163","S553"
,1,"01260","Songieu","Songieu","01409","45.973","5.7014","S520"
,1,"01580","Sonthonnax-la-Montagne","Sonthonnax-la-Montagne","01410","46.230777","5.523391","S535"
,1,"01150","Souclin","Souclin","01411","45.877097","5.42134","S245"
,1,"01450","Saint-Alban","Saint-Alban","01331","46.096091","5.453552","S534"
,1,"01290",'"Saint-André-d''Huiriat"','"Saint-André-d''Huiriat"',"01334","46.212521","4.912146","S535"
,1,"01380","Saint-André-de-Bâgé","Saint-André-de-Bâgé","01332","46.302925","4.925005","S535"
,1,"01390","Saint-André-de-Corcy","Saint-André-de-Corcy","01333","45.92577","4.95079","S535"
,1,"01240","Saint-André-le-Bouchoux","Saint-André-le-Bouchoux","01335","46.116712","5.077486","S535"
,1,"01960","Saint-André-sur-Vieux-Jonc","Saint-André-sur-Vieux-Jonc","01336","46.155968","5.145541","S535"
,1,"01190","Saint-Bénigne","Saint-Bénigne","01337","46.438518","4.969149","S531"
,1,"01300","Saint-Benoît","Saint-Benoît","01338","45.69409","5.587686","S531"
,1,"01600","Saint-Bernard","Saint-Bernard","01339","45.94502","4.73471","S531"
,1,"01300","Saint-Bois","Saint-Bois","01340","45.700432","5.641207","S531"
,1,"01300","Saint-Champ","Saint-Champ","01341","45.77429","5.733135","S532"
,1,"01380","Saint-Cyr-sur-Menthon","Saint-Cyr-sur-Menthon","01343","46.275405","4.975865","S532"
,1,"01500","Saint-Denis-en-Bugey","Saint-Denis-en-Bugey","01345","45.951585","5.32805","S535"
,1,"01000","Saint-Denis-lès-Bourg","Saint-Denis-lès-Bourg","01344","46.19981","5.189545","S535"
,1,"01340",'"Saint-Didier-d''Aussiat"','"Saint-Didier-d''Aussiat"',"01346","46.305919","5.060109","S533"
,1,"01600","Saint-Didier-de-Formans","Saint-Didier-de-Formans","01347","45.956056","4.779553","S533"
,1,"01140","Saint-Didier-sur-Chalaronne","Saint-Didier-sur-Chalaronne","01348","46.17818","4.818513","S533"
,1,"01800","Saint-Éloi","Saint-Éloi","01349","45.933286","5.152542","S534"
,1,"01370","Saint-Étienne-du-Bois","Saint-Étienne-du-Bois","01350","46.28793","5.294035","S533"
,1,"01140","Saint-Étienne-sur-Chalaronne","Saint-Étienne-sur-Chalaronne","01351","46.14744","4.866265","S533"
,1,"01190","Saint-Étienne-sur-Reyssouze","Saint-Étienne-sur-Reyssouze","01352","46.414788","4.998564","S533"
,1,"01630","Saint-Genis-Pouilly","Saint-Genis-Pouilly","01354","46.218288","5.96319","S532"
,1,"01380","Saint-Genis-sur-Menthon","Saint-Genis-sur-Menthon","01355","46.281172","5.00785","S532"
,1,"01400","Saint-Georges-sur-Renon","Saint-Georges-sur-Renon","01356","46.105403","5.031261","S532"
